word,n_ratings,n,prop_known,rating,rating_sd
apology,11,11,1,3.909090909090909,2.2115399817568506
apostrophe,10,11,0.9090909090909091,2.6,1.8973665961010275
appal,9,11,0.8181818181818181,3.2222222222222223,1.7873008824606014
appall,10,10,1,3.2,1.9888578520235065
appalling,11,11,1,3.909090909090909,2.0225995873897262
apparatus,12,12,1,3.0833333333333335,1.378954368902449
apparel,10,10,1,2.8,1.9888578520235065
apparent,10,10,1,2.7,2.1628170930011112
appeal,11,11,1,2.4545454545454546,1.4396969378057567
appear,11,11,1,3.909090909090909,2.0225995873897262
appearance,10,10,1,3.1,1.7919573407620817
appease,10,10,1,3.2,1.9888578520235065
append,13,15,0.8666666666666667,2.076923076923077,1.1875421719907089
appendectomy,10,10,1,2.8,1.398411797560202
appendicitis,10,11,0.9090909090909091,4.8,1.4757295747452437
appetite,10,10,1,2.9,1.9692073983655907
appetizer,11,11,1,2.6363636363636362,2.2033033051637387
appetizing,11,11,1,4.545454545454546,1.3684762594679065
applaud,18,18,1,4.666666666666667,2
applause,10,10,1,4.2,1.6865480854231356
apple,11,11,1,4,2
appliance,10,10,1,2.9,2.1317702607092643
applicable,13,13,1,3,1.5275252316519468
application,12,12,1,2.5833333333333335,1.8319554050414562
applied,11,11,1,2.909090909090909,1.8140862964338524
apply,10,10,1,2.6,1.1737877907772674
appoint,10,10,1,3.3,2.0027758514399734
appointment,11,11,1,3.4545454545454546,1.9679246105293955
appraisal,10,11,0.9090909090909091,2.1,0.8755950357709131
appraise,11,11,1,3.8181818181818183,1.4709304414677002
appreciable,10,10,1,4.1,2.282785822435191
appreciate,10,10,1,3.8,1.8135294011647258
appreciation,10,10,1,3.1,1.9692073983655907
appreciative,10,10,1,2.6,1.6465452046971292
appreciatory,11,11,1,2.272727272727273,1.6787441193290353
apprehend,10,10,1,3.5,1.4337208778404378
apprehensible,11,11,1,3.1818181818181817,1.834021909257456
apprehension,10,10,1,4.1,1.911950719959998
apprehensive,10,10,1,3.2,2.5298221281347035
apprentice,10,10,1,4,1.247219128924647
approach,11,11,1,2.909090909090909,2.119176512447486
approachable,10,10,1,3,1.9436506316151
appropriate,11,11,1,3.3636363636363638,2.062654952856986
approval,10,10,1,3,1.9436506316151
approve,13,13,1,2.769230769230769,1.4232501627054275
approximate,10,10,1,2.8,1.5491933384829668
apricot,10,10,1,4,1.5634719199411433
April,11,11,1,3.090909090909091,2.119176512447486
apron,10,10,1,2.6,1.2649110640673518
apt,10,11,0.9090909090909091,3.5,2.41522945769824
aptitude,10,10,1,2.8,1.7511900715418263
aqua,10,10,1,4,1.9436506316151
aquamarine,11,11,1,4.090909090909091,2.0714509627092528
aquarium,10,10,1,3,1.8856180831641267
aquatic,10,10,1,4.8,1.7511900715418263
aqueduct,10,11,0.9090909090909091,2.9,1.3703203194062976
arachnid,11,11,1,3.090909090909091,1.9211738835693897
arbitrary,12,13,0.9230769230769231,1.9166666666666667,1.3113721705515067
arbitrate,13,14,0.9285714285714286,2.769230769230769,1.8776690404970269
arbitration,10,11,0.9090909090909091,1.9,1.1005049346146119
arc,10,10,1,4.5,2.173067468400883
arcade,10,10,1,3.3,2.057506581601462
arch,10,10,1,4.9,1.286683937707919
archaic,11,12,0.9166666666666666,2.4545454545454546,1.5075567228888183
arched,10,11,0.9090909090909091,4.3,1.636391694484477
archer,10,10,1,3.3,1.70293863659264
archery,10,10,1,3.2,1.1352924243950935
archetypal,10,12,0.8333333333333334,2,1.1547005383792515
architect,10,10,1,4.5,1.5811388300841898
architectural,11,11,1,4.363636363636363,1.026910636104941
architecture,10,10,1,3.7,2.0027758514399734
archive,11,11,1,2.909090909090909,1.5782614139961386
archway,10,10,1,3.9,1.911950719959998
arctic,10,10,1,4.6,2.065591117977289
ardent,12,14,0.8571428571428572,2.5833333333333335,1.6764862244009227
arduous,13,15,0.8666666666666667,3.230769230769231,1.9644272343292228
are,11,11,1,1.3636363636363635,0.674199862463242
area,10,10,1,2.4,1.0749676997731399
arena,15,16,0.9375,3.8666666666666667,1.5976172734359604
areola,10,10,1,2.9,2.0789954839350235
arf,10,12,0.8333333333333334,5.5,1.7795130420052185
arguable,10,10,1,3,1.699673171197595
argue,10,10,1,3.8,1.6193277068654826
argument,11,11,1,4.181818181818182,1.4012980994907414
argumentative,10,10,1,3.9,1.728840330651992
arise,11,11,1,5.181818181818182,1.7786613965666325
aristocracy,13,13,1,4.230769230769231,2.27866357593825
aristocrat,10,11,0.9090909090909091,4.2,2.0976176963403033
aristocratic,10,10,1,2.6,1.3498971154211057
ark,11,11,1,3.6363636363636362,2.2033033051637387
arm,10,11,0.9090909090909091,4.9,2.5582111805799856
armadillo,10,10,1,3.4,2.3664319132398464
armchair,10,10,1,4.3,2.7908580918579307
armed,11,12,0.9166666666666666,4,1.8439088914585775
armor,10,10,1,3.9,2.1317702607092643
armpit,10,10,1,3.4,2.1705094128132942
armrest,10,10,1,3.8,1.8737959096740262
army,10,10,1,4.8,2.2997584414213788
aroma,10,10,1,3.8,1.8737959096740262
aromatic,14,14,1,4.642857142857143,1.3363062095621219
arose,14,14,1,3.7142857142857144,2.198900824313101
around,9,10,0.9,4.111111111111111,1.6158932858054431
arouse,11,11,1,5,1.6733200530681511
arrange,14,14,1,4.142857142857143,1.6574838603294897
arrangement,10,10,1,3.5,1.7159383568311668
array,10,10,1,3.4,1.837873166945363
arrest,10,10,1,3.3,2.0027758514399734
arresting,12,13,0.9230769230769231,3.25,1.712255291076124
arrival,11,11,1,3.3636363636363638,2.2922795323750234
arrive,11,11,1,2.8181818181818183,1.4012980994907414
arrogance,10,10,1,3.6,1.837873166945363
arrogant,10,10,1,4.4,1.6465452046971292
arrow,10,10,1,3.7,2.496664441476534
arrowhead,10,10,1,4.2,1.9888578520235065
arsenal,10,10,1,3.3,2.3118054512532935
arsenic,13,13,1,3.3846153846153846,2.103111248383433
arson,10,10,1,2.3,1.3374935098492586
arsonist,12,12,1,2.6666666666666665,2.1033883198882757
art,10,10,1,4.1,2.4244128727957577
artful,12,12,1,3.9166666666666665,2.2343733444579583
arthritis,10,10,1,3.6,2.4129281427805145
artichoke,10,10,1,1.9,1.286683937707919
article,12,12,1,1.5833333333333333,0.90033663737852
articulate,11,11,1,3.8181818181818183,2.3159525823376357
artifact,13,13,1,3.5384615384615383,1.5607361839521232
artifice,10,10,1,2.8,1.8135294011647258
artificial,9,9,1,2.6666666666666665,1.7320508075688772
artillery,10,10,1,2,1.4142135623730951
artisan,11,11,1,3.909090909090909,1.513574937328539
artist,10,10,1,3.5,2.068278940998476
artiste,10,12,0.8333333333333334,3.9,1.7919573407620817
artistic,12,12,1,4,2.04494943258218
artistry,12,13,0.9230769230769231,3.25,1.6583123951777
artless,10,10,1,4.3,2.263232692902394
arty,13,13,1,4.461538461538462,2.6961511028187513
as,10,10,1,2.5,1.5811388300841898
ascend,10,10,1,4.4,1.0749676997731399
ascertain,10,10,1,2.1,0.9944289260117533
asexualize,11,11,1,3.8181818181818183,1.5374122295716148
ash,10,10,1,4.6,2.1705094128132942
ashamed,10,10,1,2.6,1.505545305418162
ashtray,11,11,1,4.454545454545454,2.2962419891481978
aside,10,10,1,2.8,1.6865480854231356
ask,10,10,1,2.8,2.2010098692292237
asleep,10,10,1,3.5,1.509230856356236
asparagus,10,10,1,3.2,2.485513584307633
aspect,11,11,1,2.5454545454545454,1.572490786213793
aspen,12,14,0.8571428571428572,3.25,2.220769727328383
asphalt,17,17,1,2.764705882352941,2.1074098961968066
asphyxia,14,15,0.9333333333333333,3,1.8397324220155997
asphyxiate,15,17,0.8823529411764706,4.066666666666666,2.250925735484551
aspiration,10,10,1,4.5,1.6499158227686108
aspire,10,10,1,3,1.7638342073763937
aspirin,10,10,1,2.7,2.057506581601462
ass,11,11,1,4,2.5298221281347035
assailant,18,18,1,3.7222222222222223,2.21772420593607
assassin,11,11,1,2.909090909090909,1.9211738835693897
assassinate,10,10,1,4.1,1.5238839267549948
assault,10,10,1,4.5,0.97182531580755
assemble,12,12,1,3.0833333333333335,2.0207259421636903
assent,10,10,1,4.2,1.5491933384829668
assert,11,11,1,3.6363636363636362,1.2862913567871994
asserted,10,10,1,3.9,1.728840330651992
assertion,10,10,1,3.7,2.1628170930011112
assertive,10,10,1,3.5,1.90029237516523
assess,10,10,1,2.9,1.5951314818673865
assessment,10,10,1,5,1.632993161855452
asset,11,11,1,3,2.1908902300206643
assign,10,10,1,2.7,2.0027758514399734
assignment,9,9,1,4.222222222222222,2.1081851067789197
assimilate,11,11,1,3.5454545454545454,1.8635254955935732
assimilative,10,10,1,3,1.632993161855452
assist,10,10,1,2.8,1.6865480854231356
associable,10,10,1,2.3,1.5670212364724212
associate,10,10,1,3.3,1.766981104093143
association,10,10,1,2.7,1.766981104093143
assumable,10,10,1,2.8,1.4757295747452437
assume,10,10,1,3.1,1.286683937707919
assuming,10,10,1,2.4,1.0749676997731399
assumptive,11,11,1,3.272727272727273,1.4206272622267313
assurance,11,11,1,2.4545454545454546,1.572490786213793
assure,10,10,1,4,1.5634719199411433
assured,11,11,1,2.727272727272727,1.555050423035156
asteroid,11,11,1,5,2
asthma,11,11,1,2.8181818181818183,1.1677484162422844
asthmatic,11,12,0.9166666666666666,2.5454545454545454,1.7529196424044293
astonish,10,10,1,4,1.632993161855452
astonishing,10,10,1,4,1.247219128924647
astonishment,10,10,1,4,1.699673171197595
astound,10,10,1,3.7,1.946506842754191
astounding,11,11,1,3.727272727272727,1.555050423035156
astringent,10,12,0.8333333333333334,3.9,2.0248456731316584
astronaut,10,10,1,4.5,2.0138409955990952
astronomical,10,10,1,5.3,1.636391694484477
asylum,10,10,1,2.9,1.9692073983655907
asymmetric,11,11,1,3,1.8973665961010275
at,10,10,1,2.8,2.043961295567452
atchoo,10,10,1,5.2,2.6997942308422114
ate,10,10,1,2.3,2.057506581601462
atheistic,11,11,1,2.6363636363636362,1.8586407545691703
athlete,10,11,0.9090909090909091,3.3,1.8287822299126937
athletic,11,11,1,2.6363636363636362,1.689540012709215
athletics,13,13,1,2.6153846153846154,1.8946618668626838
atlas,11,11,1,2.6363636363636362,1.8586407545691703
atmosphere,10,10,1,4.3,2.110818693198342
atom,10,10,1,2.9,2.330951164939612
atomic,10,10,1,4,2
atone,10,10,1,3.4,1.577621275493231
atonement,15,17,0.8823529411764706,2.466666666666667,1.4074631010979937
atrium,12,12,1,2.8333333333333335,1.8989630344113089
atrocious,12,12,1,3.25,1.6025547785276542
atrocity,10,11,0.9090909090909091,3.6,2.4129281427805145
attach,10,10,1,3.6,1.505545305418162
attack,10,10,1,4.1,1.9692073983655907
attainable,15,15,1,2.8,2.007130147392398
attempt,11,11,1,3.1818181818181817,2.1825756260978366
attend,10,10,1,2.9,2.282785822435191
attendance,10,10,1,2.9,1.5951314818673865
attendant,10,10,1,4.7,2.1628170930011112
attention,10,10,1,4.1,1.66332999331662
attentive,10,10,1,2.8,1.9321835661585918
attest,10,10,1,3.4,1.837873166945363
attic,11,11,1,2.8181818181818183,1.834021909257456
attire,11,11,1,3.090909090909091,1.4459976109624424
attitude,10,10,1,2.8,1.2292725943057183
attorney,11,11,1,1.9090909090909092,1.3751033019046572
attract,12,12,1,3.8333333333333335,1.7494587907710375
attraction,10,10,1,3.7,1.3374935098492586
attractive,10,11,0.9090909090909091,3.9,1.7919573407620817
attribute,10,10,1,3.5,1.35400640077266
attributive,11,12,0.9166666666666666,2.6363636363636362,1.689540012709215
attunement,10,10,1,3.3,1.8287822299126937
auction,10,10,1,3.8,1.8737959096740262
auctioneer,12,12,1,3.1666666666666665,2.0375267241229382
audacious,12,13,0.9230769230769231,3.4166666666666665,1.2401124093721456
audacity,13,13,1,1.8461538461538463,1.281025230440697
audible,11,11,1,4.090909090909091,2.0714509627092528
audience,11,11,1,3.090909090909091,1.9725387425622574
audio,10,10,1,3.3,1.766981104093143
audit,11,11,1,3.272727272727273,2.0045403009622476
audition,10,10,1,4,2.160246899469287
auditor,9,9,1,4.888888888888889,1.4529663145135578
auditorium,10,10,1,3.9,1.7919573407620817
auditory,10,10,1,4.4,2.1186998109427604
augmentation,10,11,0.9090909090909091,3.8,1.8737959096740262
august,10,10,1,2.5,1.9578900207451218
aunt,12,12,1,3.3333333333333335,2.229281716090851
auntie,12,12,1,2.9166666666666665,1.378954368902449
aura,11,11,1,3.3636363636363638,2.618118686107537
Aurora,16,17,0.9411764705882353,3.375,1.857417562100671
auspicious,10,11,0.9090909090909091,2.6,1.3498971154211057
authentic,10,10,1,2.8,1.4757295747452437
authenticity,11,11,1,3.6363636363636362,1.9116865471476894
author,10,10,1,2.1,1.5951314818673865
authoritarian,10,10,1,2.9,1.8529256146249728
authoritative,10,10,1,3,1.699673171197595
authority,10,10,1,4.2,2.1499353995462798
authorize,11,11,1,3.5454545454545454,2.1148823307047775
autism,10,10,1,3.4,1.6465452046971292
auto,10,10,1,3.3,2.263232692902394
autocratic,12,12,1,2.6666666666666665,1.2309149097933274
autograph,11,11,1,3.1818181818181817,1.7786613965666325
automobile,10,10,1,4.4,2.2211108331943574
autopsy,11,11,1,3.4545454545454546,2.018099916438052
autumn,10,10,1,2.7,1.5670212364724212
avail,10,10,1,2.9,1.3703203194062976
available,11,11,1,3,2.1908902300206643
avalanche,17,17,1,3.5294117647058822,2.0951624954530237
avenge,10,10,1,3.5,1.35400640077266
avenue,10,10,1,2.8,1.4757295747452437
average,10,10,1,3.3,1.888562063228706
averse,11,11,1,3,1.61245154965971
avert,11,11,1,3.5454545454545454,1.572490786213793
aviator,10,10,1,3.3,1.888562063228706
avid,11,12,0.9166666666666666,3.1818181818181817,1.9908883353006928
avocado,10,10,1,2.3,2.0027758514399734
avoid,12,12,1,3.6666666666666665,2.348435972120917
avoidance,11,12,0.9166666666666666,3.909090909090909,1.513574937328539
avow,12,12,1,2.75,1.4847711791873706
await,12,12,1,3.3333333333333335,1.2309149097933274
awake,10,10,1,4.3,2.496664441476534
awaken,10,10,1,3.9,1.449137674618944
awakening,11,11,1,4.909090909090909,2.0714509627092528
award,10,10,1,4.1,1.9692073983655907
aware,13,13,1,2.6153846153846154,1.8501559185854912
awareness,11,11,1,3.3636363636363638,1.9632996344280855
away,10,10,1,3.6,2.1186998109427604
awe,10,10,1,4.5,2.273030282830976
awed,10,10,1,5.5,1.90029237516523
awesome,11,11,1,4.2727272727272725,1.348399724926484
awful,10,10,1,3,1.5634719199411433
awfully,13,13,1,3.769230769230769,2.1661735138967266
awhile,10,10,1,2.9,1.66332999331662
awkward,11,11,1,4.7272727272727275,1.555050423035156
awning,10,11,0.9090909090909091,2.7,1.3374935098492586
awoke,10,10,1,3.6,1.6465452046971292
awry,10,11,0.9090909090909091,2.5,1.6499158227686108
ax,10,10,1,4.8,2.0976176963403033
axes,10,10,1,3.4,2.1705094128132942
axis,10,10,1,3.2,1.9321835661585918
aye,10,11,0.9090909090909091,4.7,2.263232692902394
azure,10,10,1,2.2,1.3165611772087666
baa,10,11,0.9090909090909091,4.6,2.6331223544175333
babble,13,13,1,5.846153846153846,1.4051188470584879
babbling,11,11,1,6.090909090909091,1.1361818036340359
babe,12,12,1,3.8333333333333335,2.124888588879783
baboon,11,11,1,4,2.280350850198276
baby,11,11,1,4.181818181818182,2.1362669223756576
bachelor,10,10,1,2.9,1.911950719959998
bachelorism,10,11,0.9090909090909091,4.5,2.3213980461973533
back,10,10,1,3.2,2.6997942308422114
backache,9,9,1,4.666666666666667,2.23606797749979
backbone,10,10,1,4.8,1.6865480854231356
backdrop,11,11,1,2.727272727272727,1.555050423035156
backed,10,10,1,4.5,1.509230856356236
backer,10,10,1,2.4,1.505545305418162
backfire,10,10,1,3.8,1.398411797560202
background,10,10,1,3.9,2.5582111805799856
backhand,10,10,1,4,1.9436506316151
backing,10,10,1,4.1,2.0248456731316584
backlash,11,11,1,4.2727272727272725,1.555050423035156
backpack,10,10,1,5,2.1081851067789197
backside,10,10,1,4.5,1.9578900207451218
backstroke,10,10,1,4.8,2.2997584414213788
backtrack,14,14,1,4.857142857142857,1.167320591199077
backup,11,11,1,3.6363636363636362,2.013590190318143
backward,10,10,1,4.3,2.263232692902394
backwash,13,13,1,4.615384615384615,2.142368686697878
backyard,10,10,1,4.8,2.485513584307633
bacon,11,11,1,3.909090909090909,2.165850662190053
bacteria,10,10,1,4.4,2.065591117977289
bad,10,10,1,4.4,1.8973665961010275
badge,10,10,1,4,1.4907119849998598
badger,10,10,1,4.4,1.776388345929897
badly,10,10,1,3.7,1.888562063228706
badminton,10,10,1,3,1.699673171197595
baffle,10,10,1,3.9,2.1317702607092643
bag,11,11,1,3.727272727272727,1.9021518914592015
bagel,10,10,1,3.7,1.888562063228706
baggage,14,14,1,3.5714285714285716,2.027286390693261
Baggie,10,10,1,3.5,1.5811388300841898
baggy,14,14,1,5.571428571428571,1.0894095588038444
bagpipe,11,12,0.9166666666666666,5.181818181818182,1.7786613965666325
baguette,10,10,1,2.8,2.2997584414213788
bail,10,10,1,2.8,1.5491933384829668
bailiff,12,13,0.9230769230769231,2.25,1.3568010505999362
bait,10,10,1,4.3,2.2135943621178655
bake,11,11,1,4.909090909090909,2.0714509627092528
baker,13,13,1,4.3076923076923075,1.8878830906871762
bakery,11,11,1,4.090909090909091,2.4271195048676715
balance,10,10,1,4.9,1.66332999331662
balcony,11,11,1,1.5454545454545454,1.5075567228888183
bald,10,10,1,4.6,1.837873166945363
bale,11,11,1,3.272727272727273,1.7939291563999449
balk,10,11,0.9090909090909091,4.8,1.9321835661585918
ball,10,10,1,3.3,2.110818693198342
ballad,10,11,0.9090909090909091,4,1.8856180831641267
ballerina,10,10,1,3.2,2.3475755815545347
ballet,13,13,1,3.4615384615384617,1.713446070320696
balloon,12,12,1,4.5,1.243163121016122
ballot,11,11,1,3.4545454545454546,2.2074254852038093
ballpoint,11,11,1,4.909090909090909,2.119176512447486
ballroom,10,10,1,4.3,2.110818693198342
balm,10,10,1,4.2,1.398411797560202
balmy,13,13,1,4.769230769230769,1.832750490103429
bamboo,10,10,1,1.9,1.286683937707919
ban,10,10,1,4.5,1.6499158227686108
banana,10,10,1,3.1,1.911950719959998
band,10,10,1,4.1,2.0248456731316584
bandage,10,10,1,2.8,1.7511900715418263
bandanna,11,12,0.9166666666666666,4.2727272727272725,2.101947149236112
banded,15,16,0.9375,3.8,1.3201731488169053
bandit,10,10,1,3,1.9436506316151
bandwagon,11,11,1,3.6363636363636362,2.2922795323750234
bang,12,12,1,6.75,0.45226701686664544
banger,11,11,1,5.090909090909091,1.6403990645294488
banish,10,10,1,3.7,2.2135943621178655
banister,10,10,1,1.6,1.2649110640673518
banjo,11,11,1,4.454545454545454,1.3684762594679065
bank,10,10,1,3.8,2.0976176963403033
banker,11,11,1,4.636363636363637,1.9632996344280855
banking,13,13,1,4.3076923076923075,2.250356097177192
bankrupt,10,10,1,3.2,1.8737959096740262
bankruptcy,10,10,1,2.9,1.728840330651992
banner,11,11,1,3.8181818181818183,2.4420557658735733
Banning,10,10,1,4.6,1.9550504398153574
banquet,12,12,1,3.5833333333333335,2.0652243256245835
banshee,10,10,1,4.5,2.068278940998476
banter,13,13,1,4,1.5275252316519468
baptism,10,10,1,3.9,2.183269719175042
baptize,11,11,1,3.727272727272727,1.8488325554743508
bar,10,10,1,3.2,1.8737959096740262
barbarian,13,13,1,3.8461538461538463,1.7722938923964167
barbaric,13,14,0.9285714285714286,4.230769230769231,2.0475125621855637
barbarous,10,11,0.9090909090909091,3.1,2.0248456731316584
barbecue,10,10,1,3.3,2.5407785333546005
barbed,10,10,1,4.3,2.263232692902394
barbell,11,11,1,4.363636363636363,2.2482316283126735
barber,10,10,1,3.8,2.043961295567452
bard,16,19,0.8421052631578947,2.625,1.3102162671355697
bare,10,10,1,3.6,1.776388345929897
barefoot,12,12,1,4.75,1.6025547785276542
barely,10,10,1,2.4,2.1705094128132942
barf,10,10,1,6.1,0.8755950357709131
bargain,10,10,1,2.5,1.4337208778404378
barge,16,18,0.8888888888888888,5.1875,1.7594980344783944
barista,12,12,1,3.4166666666666665,2.4293034292807376
bark,10,10,1,6.1,1.449137674618944
Barking,10,10,1,6.4,0.9660917830792959
barley,13,13,1,3.3846153846153846,1.5021352323976216
barn,11,11,1,4.545454545454546,1.8635254955935732
barnacle,10,10,1,2.6,1.837873166945363
barnyard,10,10,1,5.2,1.6193277068654826
barometer,10,11,0.9090909090909091,3.5,2.068278940998476
baron,10,11,0.9090909090909091,3,1.8856180831641267
barrack,14,16,0.875,2.9285714285714284,1.7743595036946849
barracuda,12,13,0.9230769230769231,3.4166666666666665,1.5050420310248864
barrage,16,18,0.8888888888888888,4.1875,1.8337120820892248
barrel,10,10,1,5,1.0540925533894598
